infografia,fecha,hora,id_provincia,nombre_provincia,id_canton,nombre_canton,cerco_epid_act,Casos confirmados,poblacion_canton,poblacion_provincia
29,28/3/2020,17:00,09,guayas,0927,general antonio elizalde,NaN,1,13156,4387434
29,28/3/2020,17:00,12,los rios,1201,babahoyo,NaN,32,175281,921763
29,28/3/2020,17:00,12,los rios,1210,buena fe,NaN,1,83654,921763
29,28/3/2020,17:00,12,los rios,1212,mocache,NaN,1,43316,921763
29,28/3/2020,17:00,12,los rios,1203,montalvo,NaN,1,28720,921763
29,28/3/2020,17:00,12,los rios,1205,quevedo,NaN,16,213842,921763
29,28/3/2020,17:00,12,los rios,1206,urdaneta,NaN,2,32618,921763
29,28/3/2020,17:00,12,los rios,1207,ventanas,NaN,5,75146,921763
29,28/3/2020,17:00,12,los rios,1208,vinces,NaN,2,82329,921763
29,28/3/2020,17:00,13,manabi,1302,bolivar,NaN,1,15528,1562079
29,28/3/2020,17:00,13,manabi,1306,jipijapa,NaN,1,74645,1562079
29,28/3/2020,17:00,13,manabi,1308,manta,NaN,22,264281,1562079
29,28/3/2020,17:00,13,manabi,1309,montecristi,NaN,1,107785,1562079
29,28/3/2020,17:00,13,manabi,1301,portoviejo,NaN,16,321800,1562079
29,28/3/2020,17:00,13,manabi,1313,santa ana,NaN,1,48152,1562079
29,28/3/2020,17:00,13,manabi,1314,sucre,NaN,1,62443,1562079
29,28/3/2020,17:00,13,manabi,1321,jaramijo,NaN,1,28439,1562079
29,28/3/2020,17:00,24,santa elena,2401,santa elena,NaN,5,188821,401178
29,28/3/2020,17:00,24,santa elena,2402,libertad,NaN,5,117767,401178
29,28/3/2020,17:00,23,santo domingo tsachilas,2302,la concordia,NaN,2,0,#N/D
29,28/3/2020,17:00,23,santo domingo tsachilas,2301,santo domingo,NaN,13,458580,#N/D
29,28/3/2020,17:00,01,azuay,0101,cuenca,NaN,37,636996,881394
29,28/3/2020,17:00,01,azuay,0103,gualaceo,NaN,2,49104,881394
29,28/3/2020,17:00,01,azuay,0108,Santa isabel,NaN,3,20935,881394
29,28/3/2020,17:00,02,bolivar,0202,chillanes,NaN,2,16850,209933
29,28/3/2020,17:00,02,bolivar,0203,chimbo,NaN,1,17378,209933
29,28/3/2020,17:00,02,bolivar,0201,guaranda,NaN,9,108763,209933
29,28/3/2020,17:00,02,bolivar,0204,echeandia,NaN,2,14081,209933
29,28/3/2020,17:00,03,cañar,0301,azogues,NaN,9,86276,281396
29,28/3/2020,17:00,03,cañar,0303,cañar,NaN,1,68747,281396
29,28/3/2020,17:00,03,cañar,0304,la troncal,NaN,7,76872,281396
29,28/3/2020,17:00,03,cañar,0305,el tambo,NaN,2,12462,281396
29,28/3/2020,17:00,04,carchi,0401,tulcan,NaN,3,102395,186869
29,28/3/2020,17:00,04,carchi,0405,montufar,NaN,1,34229,186869
29,28/3/2020,17:00,04,carchi,0404,mira,NaN,1,11969,186869
29,28/3/2020,17:00,06,chimborazo,0603,colta,NaN,6,44838,524004
29,28/3/2020,17:00,06,chimborazo,0601,riobamba,NaN,6,264048,524004
29,28/3/2020,17:00,06,chimborazo,0610,cumanda,NaN,1,17973,524004
29,28/3/2020,17:00,06,chimborazo,0607,guano,NaN,1,48395,524004
29,28/3/2020,17:00,06,chimborazo,0604,chambo,NaN,1,13378,524004
29,28/3/2020,17:00,05,cotopaxi,0505,salcedo,NaN,2,67100,488716
29,28/3/2020,17:00,05,cotopaxi,0502,la mana,NaN,1,56905,488716
29,28/3/2020,17:00,05,cotopaxi,0501,latacunga,NaN,1,205624,488716
29,28/3/2020,17:00,05,cotopaxi,0506,saquisili,NaN,1,31426,488716
29,28/3/2020,17:00,10,imbabura,1001,ibarra,NaN,8,221149,476257
29,28/3/2020,17:00,10,imbabura,1004,otavalo,NaN,1,125785,476257
29,28/3/2020,17:00,11,loja,1102,calvas,NaN,3,29565,521154
29,28/3/2020,17:00,11,loja,1101,loja,NaN,7,274112,521154
29,28/3/2020,17:00,11,loja,1108,macara,NaN,1,20269,521154
29,28/3/2020,17:00,11,loja,1103,catamayo,NaN,1,35961,521154
29,28/3/2020,17:00,11,loja,1105,chaguarpamba,NaN,1,6620,521154
29,28/3/2020,17:00,17,pichincha,1703,mejia,NaN,1,108167,3228233
29,28/3/2020,17:00,17,pichincha,1708,pedro vicente maldonado,NaN,1,17171,3228233
29,28/3/2020,17:00,17,pichincha,1701,quito,NaN,161,2781641,3228233
29,28/3/2020,17:00,17,pichincha,1705,rumiñahui,NaN,8,115433,3228233
29,28/3/2020,17:00,18,tungurahua,1801,ambato,NaN,4,387309,590600
29,28/3/2020,17:00,14,morona santiago,1402,gualaquiza,NaN,1,19555,196535
29,28/3/2020,17:00,14,morona santiago,1401,morona,NaN,1,58281,196535
29,28/3/2020,17:00,14,morona santiago,1406,sucua,NaN,2,23823,196535
29,28/3/2020,17:00,14,morona santiago,1404,palora,NaN,3,7719,196535
29,28/3/2020,17:00,14,morona santiago,1409,taisha,NaN,1,26773,196535
29,28/3/2020,17:00,22,orellana,2201,orellana,NaN,1,93778,161338
29,28/3/2020,17:00,16,pastaza,1601,pastaza,NaN,4,84377,114202
29,28/3/2020,17:00,16,pastaza,1602,mera,NaN,1,17547,114202
29,28/3/2020,17:00,21,Sucumbios,2107,cuyabeno,NaN,3,7154,230503
29,28/3/2020,17:00,21,Sucumbios,2101,lago agrio,NaN,15,119594,230503
29,28/3/2020,17:00,19,zamora chinchipe,1905,yantzaza,NaN,1,26447,120416
29,28/3/2020,17:00,20,galapagos,2001,san cristobal,NaN,2,9667,33042
29,28/3/2020,17:00,20,galapagos,2002,isabela,NaN,1,3073,33042
